,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Open,High,Low,Close,Volume
1547,1547,3151,3151,2019-05-29 00:00:00,8625,8660,8459,8529,12
1548,1548,7179,7179,2021-12-13 04:00:00,49010,49295,48169,49001,8
1549,1549,6339,6339,2021-06-04 16:00:00,36877,37222,36723,37008,8
1550,1550,6337,6337,2021-06-04 08:00:00,36682,37098,35552,36851,8
1551,1551,571,571,2017-10-09 08:00:00,4570,4611,4559,4587,319
1552,1552,2399,2399,2018-12-05 08:00:00,3754,3817,3743,3790,8
1553,1553,3916,3916,2019-11-22 12:00:00,7087,7151,6739,7073,171
1554,1554,1918,1918,2018-08-15 20:00:00,6312,6384,6154,6237,8
1555,1555,7412,7412,2022-02-03 04:00:00,36877,37154,36809,37047,8
1556,1556,2852,2852,2019-03-20 04:00:00,3917,3936,3916,3930,22
1557,1557,477,477,2017-09-15 12:00:00,3367,3837,3220,3588,720
1558,1558,973,973,2018-01-09 20:00:00,14727,14739,13866,14049,136
1559,1559,2377,2377,2018-11-29 20:00:00,4131,4204,4053,4140,8
1560,1560,2443,2443,2018-12-14 12:00:00,3211,3211,3100,3121,8
1561,1561,4650,4650,2020-05-14 12:00:00,9531,9727,9491,9623,218
1562,1562,5835,5835,2021-02-11 08:00:00,45044,46628,44812,46540,8
1563,1563,3328,3328,2019-07-09 12:00:00,12334,12542,12149,12501,158
1564,1564,6128,6128,2021-04-19 12:00:00,56557,56780,54272,54871,8
1565,1565,6926,6926,2021-10-15 12:00:00,59211,61451,59173,61389,8
1566,1566,6209,6209,2021-05-06 16:00:00,56745,57101,55279,55913,8
1567,1567,1622,1622,2018-06-07 12:00:00,7641,7648,7587,7648,170
1568,1568,2040,2040,2018-09-13 04:00:00,6336,6359,6313,6356,8
1569,1569,5541,5541,2020-12-06 20:00:00,19153,19404,19042,19304,8
1570,1570,3622,3622,2019-09-16 12:00:00,10088,10114,10019,10088,51
1571,1571,1675,1675,2018-06-20 08:00:00,6569,6596,6547,6551,175
1572,1572,2595,2595,2019-01-21 12:00:00,3484,3509,3469,3486,8
1573,1573,3847,3847,2019-11-07 00:00:00,9286,9314,9220,9236,131
1574,1574,1023,1023,2018-01-21 20:00:00,11321,11653,11119,11651,162
1575,1575,6065,6065,2021-04-05 08:00:00,57104,58086,56958,57938,8
1576,1576,2126,2126,2018-10-03 12:00:00,6394,6465,6378,6429,8
1577,1577,3101,3101,2019-05-16 16:00:00,7863,7903,7619,7619,15
1578,1578,7948,7948,2022-06-05 20:00:00,29862,30308,29735,30211,8
1579,1579,2574,2574,2019-01-16 04:00:00,3541,3564,3517,3550,8
1580,1580,4164,4164,2020-01-22 12:00:00,8588,8622,8516,8603,76
1581,1581,1582,1582,2018-05-29 20:00:00,7440,7443,7336,7421,171
1582,1582,2560,2560,2019-01-13 20:00:00,3455,3458,3436,3456,6
1583,1583,2139,2139,2018-10-05 16:00:00,6507,6523,6491,6508,8
1584,1584,1187,1187,2018-02-27 08:00:00,10645,10720,10551,10620,217
1585,1585,1754,1754,2018-07-09 12:00:00,6650,6674,6614,6647,184
1586,1586,6456,6456,2021-07-01 12:00:00,33621,33759,33027,33119,8
1587,1587,3550,3550,2019-08-29 12:00:00,9396,9501,9333,9419,8
1588,1588,1483,1483,2018-05-07 08:00:00,9312,9312,9192,9266,240
1589,1589,3245,3245,2019-06-19 16:00:00,9075,9121,9049,9107,14
1590,1590,1604,1604,2018-06-04 12:00:00,7463,7464,7396,7422,169
1591,1591,137,137,2017-06-23 04:00:00,2716,2723,2664,2676,367
1592,1592,6624,6624,2021-08-09 16:00:00,45863,46440,45387,45396,8
1593,1593,5503,5503,2020-11-26 20:00:00,17148,17403,16941,17388,8
1594,1594,7388,7388,2022-01-28 08:00:00,36611,36815,36120,36228,8
1595,1595,4300,4300,2020-02-24 04:00:00,9711,9720,9624,9709,100
1596,1596,57,57,2017-06-05 08:00:00,2589,2594,2569,2584,196
1597,1597,7573,7573,2022-03-11 04:00:00,38455,39272,38304,38987,8
1598,1598,4568,4568,2020-04-26 20:00:00,7599,7726,7534,7694,135
1599,1599,4024,4024,2019-12-18 12:00:00,6481,6857,6378,6824,202
